symbols	AHCTF1	AHR	AR	ARID3A	ARID3B	ARID5A	ARID5B	ARNT	ARNTL	ATF1	ATF2	ATF3	ATF4	ATF7	BACH1	BATF	BBX	BCL11B	BCL6	BHLHE40	BRCA1	CDC5L	CEBPB	CEBPG	CEBPZ	CLOCK	CREB1	CREB3L2	CREM	CTCF	CUX1	DBP	DDIT3	E2F1	E2F2	E2F3	E2F4	E2F5	E2F6	E2F7	E4F1	EGR1	EGR2	EGR3	ELF1	ELF2	ELK1	ELK3	ELK4	EOMES	EPAS1	ESR1	ESRRA	ETS1	ETS2	ETV5	FLI1	FOS	FOSB	FOSL2	FOXJ2	FOXJ3	FOXK1	FOXM1	FOXO1	FOXO3	FOXO4	FUBP1	GABPA	GATA3	GFI1	GLIS2	GMEB1	HBP1	HES1	HIC1	HIF1A	HINFP	HLF	HLTF	HMBOX1	HOMEZ	HOXB4	HSF1	HSF2	ID2	IKZF1	IKZF3	IRF1	IRF2	IRF3	IRF4	IRF5	IRF6	IRF7	IRF8	IRF9	JDP2	JUN	JUNB	JUND	KLF3	KLF4	KLF6	KLF7	KLF8	LEF1	MAF	MAFG	MAFK	MAX	MAZ	MBD2	MEF2A	MEF2C	MEF2D	MLX	MLXIP	MNT	MTF1	MXI1	MYB	MYBL1	MYC	NFAT5	NFATC1	NFATC2	NFE2	NFE2L2	NFIA	NFIL3	NFKB1	NFKB2	NFYA	NFYB	NFYC	NR1H2	NR2C1	NR2C2	NR2F6	NR3C1	NR4A1	NR4A2	NR4A3	NRF1	PBX2	PBX3	PHF21A	PKNOX1	PLAG1	PLAGL1	POU2F1	POU2F2	POU6F1	PPARD	PRDM1	PRDM15	PRDM4	PURA	RARA	RARG	REL	RELB	REST	RFX1	RFX2	RFX3	RORA	RREB1	RUNX1	RUNX2	RUNX3	RXRA	RXRB	SETBP1	SMAD1	SMAD2	SMAD3	SMAD4	SOX12	SOX4	SOX5	SP1	SP100	SP2	SP3	SP4	SREBF1	SREBF2	SRF	STAT1	STAT2	STAT3	STAT4	STAT5A	STAT5B	STAT6	TBP	TCF12	TCF3	TCF4	TCF7	TEAD3	TEF	TFCP2	TFDP1	TFE3	TFEB	TGIF1	TGIF2	THAP11	USF1	USF2	VAX2	XBP1	YY1	ZBTB12	ZBTB3	ZBTB6	ZBTB7B	ZFP128	ZFP281	ZFP335	ZFP410	ZFP652	ZFP691	ZFP740	ZFX
Acss2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	3	0	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	1	6	6	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
Actn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	4	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	2	0	0	2	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	7	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0
Adam8	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Adamts14	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	1	1	0	2	1	0	0	0	1	0	0	0	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	7	0	1	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	4	0
Adcy7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	3	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	0	0	0	2	0	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Add3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	1	2	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	3	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	3	0	0	0	0	1	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	1	0	1	1	1	1
Adgre5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	3	1	1	1	0	0	0	2	3	1	1	4	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	4	0	0	0	1	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	4	1	0	0	0	0	0	0	1	0	1	0	2	1	4	0	0	0	3	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
Adk	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	3	0	0	2	0	1	1	0	0	1	0	0	0	1	2	2	0	0	0	0	0	0	0	0	3	0	2	1	0	0	1	0	0	0	1	0	2	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0	3	3	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
Adora2a	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	5	4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	1	3
Adrb2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Aebp2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	3	1	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	2	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	0	2	1	1	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Afap1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	4	2	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	0	4	0	2	4	4	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2
Aff3	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	5	5	0	0	2	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	2	2	2	0	2	0	1	0	0	0	1	0	0	0	1	0	1	2	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
Ahnak	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	1	2	3	0	0	0	4	2	2	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	1	1
Ahr	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	2	0	2	1	2	0	1	1	0	0	1	0	2	1	4	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	3	5	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0
Aicda	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	1	1	0	0	0	0	1	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0
Aim2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	4	5	1	0	1	2	0	0	1	0	0	0	1	0	3	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	1	2	0	2	0	1	2	1	0	0	1	4	2	1	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0
Ak3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1	0	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1	2	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	2	0	0	0	1	1	0	0	3	0	0	1	0	0	0	1	0	0	1	0	1	2	4	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0
Aldh2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	4	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	2	0	1	2	2	0	0	2	2	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	2	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Alpk2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	2	2	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	2	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	5	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	4	1	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	1	1	0	0	0	2	0	1	2	1	0	0	0	4	7	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	1	0	1	2	0
Amigo1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	2	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	4	3	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	1	1	2	0	0	0	0	0	2	0	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	3	5	0	0	0	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Ankrd11	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	2	0	2	0	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	4	10	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1
Ankrd44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	2	2	0	2	2	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	2	0	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	4	5	0	0	0	3	2	1	0	0	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Anp32b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	3	1	1	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	4	0	1	4	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2
Anxa1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	1	1	0	0	1	4	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	5	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2	2	0	2	0	0	0	1	0	0	1	2	0	1	1	0	2	0	0	0	0	5	5	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
Anxa2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	2	1	1	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	2	2	2	1	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Anxa4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	1	0	0	3	1	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2
