symbols	start	end	motif	score	strand
5830444B04Rik	155423016.0	155423026.0	ETS2	11.9	-
5830444B04Rik	155421734.0	155421746.0	ETV5	13.1758	+
5830444B04Rik	155423063.0	155423074.0	FOS	13.022	+
5830444B04Rik	155423154.0	155423163.0	FOXJ2	14.6889	+
5830444B04Rik	155423157.0	155423164.0	FOXJ2	13.800000000000002	-
5830444B04Rik	155422370.0	155422386.0	FOXJ3	14.5604	+
5830444B04Rik	155423153.0	155423169.0	FOXJ3	15.219799999999996	-
5830444B04Rik	155422370.0	155422386.0	FOXK1	17.0444	+
5830444B04Rik	155423153.0	155423169.0	FOXK1	14.3333	-
5830444B04Rik	155423152.0	155423164.0	FOXM1	13.033	+
5830444B04Rik	155423154.0	155423169.0	FOXO1	14.8352	+
5830444B04Rik	155423325.0	155423340.0	FOXO1	14.3626	+
5830444B04Rik	155423154.0	155423166.0	FOXO3	15.2308	+
5830444B04Rik	155423325.0	155423337.0	FOXO3	13.2418	+
5830444B04Rik	155423155.0	155423166.0	FOXO3	13.7639	-
5830444B04Rik	155422622.0	155422631.0	GFI1	15.2222	+
5830444B04Rik	155421429.0	155421445.0	HMBOX1	14.1081	+
5830444B04Rik	155422468.0	155422482.0	IRF1	13.69165	+
5830444B04Rik	155422982.0	155422993.0	IRF1	14.3444	+
5830444B04Rik	155423003.0	155423017.0	IRF1	16.330550000000002	+
5830444B04Rik	155422470.0	155422483.0	IRF2	13.4333	+
5830444B04Rik	155422981.0	155422994.0	IRF2	15.2556	+
5830444B04Rik	155423005.0	155423018.0	IRF2	14.7556	+
5830444B04Rik	155422470.0	155422486.0	IRF3	16.0549	+
5830444B04Rik	155423005.0	155423018.0	IRF3	13.9921	+
5830444B04Rik	155423000.0	155423015.0	IRF4	13.850449999999999	+
5830444B04Rik	155422200.0	155422215.0	IRF4	13.4556	-
5830444B04Rik	155423367.0	155423382.0	IRF4	16.8556	-
5830444B04Rik	155423496.0	155423511.0	IRF4	12.7889	-
5830444B04Rik	155423005.0	155423019.0	IRF5	15.3514	+
5830444B04Rik	155422471.0	155422480.0	IRF7	15.0333	+
5830444B04Rik	155423006.0	155423015.0	IRF7	14.6667	+
5830444B04Rik	155422469.0	155422483.0	IRF8	13.4176	+
5830444B04Rik	155422197.0	155422211.0	IRF8	12.8571	-
5830444B04Rik	155423006.0	155423017.0	IRF9	8.72222	+
5830444B04Rik	155422104.0	155422118.0	KLF3	16.0444	+
5830444B04Rik	155423312.0	155423326.0	KLF3	15.6333	+
5830444B04Rik	155423210.0	155423217.0	KLF6	12.5778	+
5830444B04Rik	155422207.0	155422220.0	LEF1	12.9028	+
5830444B04Rik	155421264.0	155421273.0	MAFG	9.42778	-
5830444B04Rik	155421396.0	155421409.0	MEF2A	13.3626	-
5830444B04Rik	155422709.0	155422723.0	NFAT5	12.1333	+
5830444B04Rik	155423063.0	155423075.0	NFYB	17.6813	-
5830444B04Rik	155423062.0	155423075.0	NFYC	16.8	-
5830444B04Rik	155423300.0	155423313.0	NR2F6	13.868100000000002	+
5830444B04Rik	155422441.0	155422450.0	NR4A3	13.7111	-
5830444B04Rik	155423139.0	155423153.0	NRF1	13.4696	-
5830444B04Rik	155423063.0	155423076.0	PBX3	15.7363	+
5830444B04Rik	155421425.0	155421440.0	POU2F1	15.2793	+
5830444B04Rik	155423266.0	155423279.0	PPARD	13.0989	+
5830444B04Rik	155422202.0	155422215.0	PRDM1	14.07	-
5830444B04Rik	155423305.0	155423334.0	RREB1	16.0	+
5830444B04Rik	155421573.0	155421583.0	RUNX1	14.5165	+
5830444B04Rik	155421575.0	155421585.0	RUNX2	13.8	+
5830444B04Rik	155423300.0	155423313.0	RXRB	11.5111	+
5830444B04Rik	155423495.0	155423513.0	STAT1	15.2857	+
5830444B04Rik	155423381.0	155423399.0	STAT1	13.7381	-
5830444B04Rik	155421666.0	155421678.0	STAT2	13.3194	+
5830444B04Rik	155423005.0	155423017.0	STAT2	12.9861	+
5830444B04Rik	155423005.0	155423019.0	STAT2	13.264	-
5830444B04Rik	155423506.0	155423520.0	STAT3	12.6923	+
5830444B04Rik	155422556.0	155422564.0	TCF12	11.3187	+
5830444B04Rik	155422556.0	155422564.0	TCF4	10.8207	+
5830444B04Rik	155423187.0	155423198.0	YY1	14.016	-
5830444B04Rik	155421942.0	155421954.0	ZBTB6	15.7111	+
5830444B04Rik	155423287.0	155423305.0	ZFX	13.5556	-
5830444B04Rik	155423454.0	155423472.0	ZFX	15.3778	-
9930111J21Rik2	49051663.0	49051673.0	ARID3B	13.2889	+
9930111J21Rik2	49052559.0	49052568.0	BATF	14.0769	-
9930111J21Rik2	49051769.0	49051782.0	BCL11B	13.5833	+
9930111J21Rik2	49051274.0	49051286.0	BCL6	13.1712	-
9930111J21Rik2	49052679.0	49052690.0	ELK3	14.3	+
9930111J21Rik2	49052346.0	49052358.0	EPAS1	14.1111	-
9930111J21Rik2	49052255.0	49052264.0	FOSB	13.6923	+
9930111J21Rik2	49051654.0	49051669.0	FOXO1	13.978	+
9930111J21Rik2	49051654.0	49051666.0	FOXO3	13.2418	+
9930111J21Rik2	49051834.0	49051846.0	HLF	14.2333	+
9930111J21Rik2	49052777.0	49052788.0	HLTF	12.8043	+
9930111J21Rik2	49052695.0	49052711.0	HOXB4	13.97	-
9930111J21Rik2	49051049.0	49051062.0	HSF2	13.0114	+
9930111J21Rik2	49052115.0	49052126.0	IRF1	13.4333	+
9930111J21Rik2	49052359.0	49052373.0	IRF1	14.854199999999999	+
9930111J21Rik2	49052785.0	49052796.0	IRF1	14.0778	+
9930111J21Rik2	49051951.0	49051964.0	IRF2	12.5889	+
9930111J21Rik2	49052784.0	49052800.0	IRF3	14.8791	+
9930111J21Rik2	49051946.0	49051961.0	IRF4	14.0111	+
9930111J21Rik2	49052356.0	49052377.0	IRF4	14.74445	+
9930111J21Rik2	49052442.0	49052457.0	IRF4	16.1	+
9930111J21Rik2	49051179.0	49051194.0	IRF4	14.3667	-
9930111J21Rik2	49052603.0	49052622.0	IRF5	0.644444	+
9930111J21Rik2	49052785.0	49052804.0	IRF5	21.9889	+
9930111J21Rik2	49051169.0	49051200.0	IRF5	2.63333	-
9930111J21Rik2	49051950.0	49051964.0	IRF8	13.5055	+
9930111J21Rik2	49052785.0	49052796.0	IRF9	17.6444	+
9930111J21Rik2	49052255.0	49052264.0	JUNB	13.4	+
9930111J21Rik2	49052560.0	49052569.0	JUNB	13.4889	-
9930111J21Rik2	49051114.0	49051122.0	KLF8	13.3333	+
9930111J21Rik2	49050977.0	49050990.0	NFE2	13.5794	-
9930111J21Rik2	49050885.0	49050897.0	NR2C2	12.6063	+
9930111J21Rik2	49053032.0	49053040.0	NR4A1	14.1111	-
9930111J21Rik2	49052634.0	49052650.0	PLAG1	13.3778	+
9930111J21Rik2	49052695.0	49052710.0	POU2F1	15.2072	+
9930111J21Rik2	49053033.0	49053046.0	PPARD	14.989	-
9930111J21Rik2	49052115.0	49052128.0	PRDM1	12.78	+
9930111J21Rik2	49052682.0	49052696.0	PRDM15	13.3964	+
9930111J21Rik2	49050857.0	49050873.0	PURA	12.9565	+
9930111J21Rik2	49050872.0	49050891.0	RARG	13.4333	+
9930111J21Rik2	49052076.0	49052088.0	RFX2	13.5111	+
9930111J21Rik2	49051532.0	49051542.0	RUNX1	14.2674	-
9930111J21Rik2	49051771.0	49051780.0	RUNX1	12.857099999999999	-
9930111J21Rik2	49051530.0	49051540.0	RUNX2	14.0778	-
9930111J21Rik2	49051769.0	49051779.0	RUNX2	13.8	-
9930111J21Rik2	49051135.0	49051146.0	SMAD1	14.0769	+
9930111J21Rik2	49052270.0	49052279.0	SMAD3	12.967	+
9930111J21Rik2	49052271.0	49052279.0	SMAD4	12.9889	+
9930111J21Rik2	49052862.0	49052878.0	SOX4	15.72	+
9930111J21Rik2	49052864.0	49052875.0	SOX4	15.1222	-
9930111J21Rik2	49052276.0	49052290.0	SRF	15.1532	+
9930111J21Rik2	49051148.0	49051196.0	STAT1	13.511925	+
9930111J21Rik2	49051944.0	49051962.0	STAT1	12.9206	-
9930111J21Rik2	49052360.0	49052394.0	STAT1	15.690450000000002	-
9930111J21Rik2	49052440.0	49052464.0	STAT1	15.317450000000001	-
9930111J21Rik2	49052783.0	49052801.0	STAT1	15.8651	-
9930111J21Rik2	49052361.0	49052373.0	STAT2	16.4722	+
9930111J21Rik2	49052784.0	49052796.0	STAT2	15.2986	+
9930111J21Rik2	49050945.0	49050957.0	STAT2	13.1597	-
9930111J21Rik2	49051183.0	49051195.0	STAT2	13.2569	-
9930111J21Rik2	49052361.0	49052375.0	STAT2	13.08	-
9930111J21Rik2	49052784.0	49052798.0	STAT2	16.816	-
9930111J21Rik2	49050957.0	49050966.0	STAT3	17.3297	+
9930111J21Rik2	49050927.0	49050936.0	STAT3	14.109900000000001	-
9930111J21Rik2	49050956.0	49050965.0	STAT3	15.945100000000002	-
9930111J21Rik2	49050956.0	49050969.0	STAT4	15.8444	+
9930111J21Rik2	49050956.0	49050966.0	STAT4	14.9341	-
9930111J21Rik2	49050956.0	49050967.0	STAT5A	13.992	+
9930111J21Rik2	49052865.0	49052881.0	TCF7	12.935559999999999	+
9930111J21Rik2	49051505.0	49051520.0	TFCP2	13.8111	+
9930111J21Rik2	49052091.0	49052100.0	TFE3	13.5	+
9930111J21Rik2	49052091.0	49052099.0	TFEB	14.6889	+
9930111J21Rik2	49050841.0	49050857.0	TGIF1	14.7143	+
9930111J21Rik2	49052091.0	49052101.0	USF1	13.8278	+
9930111J21Rik2	49052092.0	49052101.0	USF2	15.0778	+
9930111J21Rik2	49052695.0	49052710.0	VAX2	13.07	+
A130071D04Rik	138167720.0	138167727.0	AHCTF1	11.9228	+
A130071D04Rik	138169227.0	138169234.0	AHCTF1	11.9228	+
A130071D04Rik	138169361.0	138169368.0	AHCTF1	11.9228	-
A130071D04Rik	138168613.0	138168626.0	BCL6	13.9889	-
A130071D04Rik	138168312.0	138168322.0	CEBPZ	15.4333	-
A130071D04Rik	138168957.0	138168967.0	EGR2	14.4778	+
A130071D04Rik	138169351.0	138169361.0	EGR2	14.1222	-
A130071D04Rik	138169351.0	138169361.0	EGR3	14.2222	-
A130071D04Rik	138167460.0	138167476.0	EOMES	14.48	+
A130071D04Rik	138168975.0	138168992.0	ESR1	14.0794	+
A130071D04Rik	138167719.0	138167728.0	FOXJ2	14.3556	-
A130071D04Rik	138169226.0	138169235.0	FOXJ2	14.3556	-
A130071D04Rik	138169224.0	138169240.0	FOXJ3	14.956000000000001	+
A130071D04Rik	138169224.0	138169236.0	FOXJ3	15.8778	-
A130071D04Rik	138169224.0	138169240.0	FOXK1	14.2	+
A130071D04Rik	138167493.0	138167504.0	GATA3	13.3611	+
A130071D04Rik	138169611.0	138169620.0	GFI1	14.1778	-
A130071D04Rik	138168514.0	138168528.0	IRF1	15.3993	+
A130071D04Rik	138169065.0	138169079.0	IRF1	12.9514	+
A130071D04Rik	138167473.0	138167484.0	IRF1	13.5333	-
A130071D04Rik	138168516.0	138168529.0	IRF2	16.1222	+
A130071D04Rik	138169095.0	138169110.0	IRF4	13.1667	+
A130071D04Rik	138168850.0	138168865.0	IRF4	12.8778	-
A130071D04Rik	138168816.0	138168835.0	IRF5	-2.66667	-
A130071D04Rik	138168515.0	138168529.0	IRF8	13.9341	+
A130071D04Rik	138167473.0	138167484.0	IRF9	15.0667	-
A130071D04Rik	138168016.0	138168025.0	MAFK	6.53165	+
A130071D04Rik	138168274.0	138168287.0	MEF2A	13.2418	+
A130071D04Rik	138168329.0	138168341.0	MEF2C	11.1556	+
A130071D04Rik	138168330.0	138168341.0	MEF2D	13.2556	-
A130071D04Rik	138167583.0	138167592.0	MYC	14.855599999999999	+
A130071D04Rik	138167848.0	138167859.0	NFAT5	15.8571	-
A130071D04Rik	138167848.0	138167859.0	NFATC1	14.8649	-
A130071D04Rik	138167847.0	138167862.0	NFATC2	15.4	-
A130071D04Rik	138168311.0	138168323.0	NFYB	15.5275	+
A130071D04Rik	138167696.0	138167710.0	PBX2	12.7717	+
A130071D04Rik	138167619.0	138167630.0	RORA	14.3778	-
A130071D04Rik	138169197.0	138169210.0	SOX12	13.5045	+
A130071D04Rik	138167258.0	138167271.0	SOX12	13.8468	-
A130071D04Rik	138168430.0	138168446.0	SOX4	13.58	+
A130071D04Rik	138169099.0	138169117.0	STAT1	14.1667	-
A130071D04Rik	138168516.0	138168530.0	STAT2	13.824	-
A130071D04Rik	138168616.0	138168627.0	STAT5A	12.944	+
A130071D04Rik	138167253.0	138167268.0	TBP	12.7946	+
A130071D04Rik	138167704.0	138167719.0	TBP	13.0982	+
A130071D04Rik	138169592.0	138169609.0	TBP	12.89285	+
A130071D04Rik	138169655.0	138169672.0	TBP	13.3482	+
A130071D04Rik	138167710.0	138167725.0	TBP	13.6071	-
A130071D04Rik	138169224.0	138169239.0	TBP	12.6518	-
A130071D04Rik	138169665.0	138169680.0	TBP	12.7232	-
A130071D04Rik	138167417.0	138167431.0	TEAD3	13.1868	-
A130071D04Rik	138168803.0	138168819.0	ZFP691	14.16	+
A330023F24Rik	194976629.0	194976642.0	BACH1	7.84444	-
A330023F24Rik	194974859.0	194974872.0	BCL11B	14.8681	-
A330023F24Rik	194974705.0	194974718.0	BCL6	17.4331	+
A330023F24Rik	194975930.0	194975942.0	BCL6	13.5315	+
A330023F24Rik	194976312.0	194976331.0	CTCF	15.2889	+
A330023F24Rik	194976642.0	194976661.0	CTCF	11.7778	+
A330023F24Rik	194975915.0	194975925.0	EGR1	13.511100000000003	+
A330023F24Rik	194976554.0	194976564.0	EGR1	13.5385	+
A330023F24Rik	194974662.0	194974672.0	EGR3	14.4778	+
A330023F24Rik	194975915.0	194975925.0	EGR3	14.2222	+
A330023F24Rik	194974615.0	194974624.0	ELF1	12.9556	+
A330023F24Rik	194974615.0	194974623.0	ETS1	12.1444	+
A330023F24Rik	194974612.0	194974626.0	ETS1	13.466699999999998	-
A330023F24Rik	194974433.0	194974445.0	ETV5	12.5495	-
A330023F24Rik	194975245.0	194975258.0	FOXJ2	13.7667	+
A330023F24Rik	194975243.0	194975255.0	FOXM1	13.956	+
A330023F24Rik	194975241.0	194975264.0	FOXO1	13.43955	+
A330023F24Rik	194975244.0	194975255.0	FUBP1	13.2308	+
A330023F24Rik	194975234.0	194975243.0	GFI1	13.2111	+
A330023F24Rik	194975902.0	194975911.0	GFI1	13.7222	-
A330023F24Rik	194974613.0	194974627.0	IKZF3	13.288	+
A330023F24Rik	194976224.0	194976238.0	IRF1	13.1597	+
A330023F24Rik	194975027.0	194975042.0	IRF4	17.0333	+
A330023F24Rik	194976703.0	194976722.0	IRF5	12.1556	+
A330023F24Rik	194976127.0	194976138.0	IRF9	8.4	+
A330023F24Rik	194975915.0	194975929.0	KLF3	13.2222	+
A330023F24Rik	194976628.0	194976642.0	NFE2L2	12.4667	+
A330023F24Rik	194974807.0	194974827.0	NFYA	13.8333	-
A330023F24Rik	194976387.0	194976398.0	NRF1	13.3069	+
A330023F24Rik	194976827.0	194976841.0	NRF1	14.056	-
A330023F24Rik	194975947.0	194975962.0	PKNOX1	17.7253	-
A330023F24Rik	194975169.0	194975182.0	POU2F2	12.699999999999998	+
A330023F24Rik	194975169.0	194975182.0	POU2F2	12.87	-
A330023F24Rik	194975250.0	194975271.0	RREB1	18.3077	+
A330023F24Rik	194975694.0	194975736.0	RREB1	15.04395833333333	+
A330023F24Rik	194975648.0	194975669.0	RREB1	11.967	-
A330023F24Rik	194974861.0	194974870.0	RUNX1	12.857099999999999	+
A330023F24Rik	194974862.0	194974872.0	RUNX2	13.7444	+
A330023F24Rik	194975149.0	194975170.0	RXRA	15.2414	-
A330023F24Rik	194975332.0	194975353.0	RXRA	14.4276	-
A330023F24Rik	194974573.0	194974586.0	SOX12	13.2162	-
A330023F24Rik	194974578.0	194974585.0	SOX5	12.3956	-
A330023F24Rik	194976516.0	194976534.0	SP1	12.98	-
A330023F24Rik	194976315.0	194976338.0	SP4	13.2418	+
A330023F24Rik	194975932.0	194975946.0	STAT3	12.978	-
A330023F24Rik	194976283.0	194976296.0	STAT4	13.8111	-
A330023F24Rik	194976286.0	194976297.0	STAT5A	13.816	+
A330023F24Rik	194974703.0	194974717.0	STAT5B	13.552	+
A330023F24Rik	194976284.0	194976298.0	STAT5B	16.264	+
A330023F24Rik	194975437.0	194975451.0	TEAD3	13.1538	-
A330023F24Rik	194974560.0	194974573.0	TEF	12.8111	-
A330023F24Rik	194975947.0	194975962.0	TGIF2	15.956	-
A330023F24Rik	194976575.0	194976593.0	ZFX	16.7111	+
A330023F24Rik	194976565.0	194976583.0	ZFX	16.8778	-
AA467197	122635588.0	122635598.0	ARID3B	13.2778	-
AA467197	122635909.0	122635919.0	CEBPZ	13.5222	+
AA467197	122635006.0	122635058.0	EPAS1	14.111099999999997	+
AA467197	122637409.0	122637421.0	FOXM1	14.7363	-
AA467197	122637057.0	122637072.0	FOXO1	13.967	+
AA467197	122637057.0	122637069.0	FOXO3	13.4945	+
AA467197	122637373.0	122637385.0	FOXO3	13.4505	+
AA467197	122636565.0	122636581.0	HOMEZ	13.84	-
AA467197	122636971.0	122636984.0	HSF1	12.7719	+
AA467197	122636971.0	122636984.0	HSF2	12.1543	+
AA467197	122637268.0	122637287.0	IRF5	-3.41111	+
AA467197	122635676.0	122635689.0	LEF1	14.5903	+
AA467197	122636234.0	122636247.0	LEF1	13.0903	-
AA467197	122637280.0	122637297.0	MAFK	11.1222	+
AA467197	122635648.0	122635658.0	MAX	13.1758	+
AA467197	122636814.0	122636833.0	MAZ	15.483550000000001	-
AA467197	122637190.0	122637206.0	MAZ	15.5165	-
AA467197	122635650.0	122635657.0	MLXIP	13.7444	+
AA467197	122635499.0	122635510.0	NFAT5	15.3516	-
AA467197	122635499.0	122635510.0	NFATC1	15.6216	-
AA467197	122635498.0	122635513.0	NFATC2	17.248	-
AA467197	122635547.0	122635561.0	NFE2L2	12.9	+
AA467197	122637230.0	122637244.0	NFIA	13.1957	+
AA467197	122636997.0	122637007.0	NFKB1	14.1099	-
AA467197	122636232.0	122636250.0	NR1H2	0.844444	+
AA467197	122636235.0	122636247.0	NR2C2	13.6693	+
AA467197	122636234.0	122636247.0	NR2F6	11.3626	+
AA467197	122637410.0	122637432.0	PBX2	16.0	-
AA467197	122636955.0	122636967.0	PLAGL1	13.4167	+
AA467197	122635585.0	122635600.0	POU2F1	13.3153	-
AA467197	122635058.0	122635083.0	PURA	12.9783	+
AA467197	122636818.0	122636834.0	PURA	13.8804	-
AA467197	122636422.0	122636442.0	REST	12.5275	+
AA467197	122635042.0	122635089.0	RREB1	14.59011	+
AA467197	122637187.0	122637208.0	RREB1	12.6264	-
AA467197	122635048.0	122635061.0	RUNX3	12.6889	+
AA467197	122636234.0	122636247.0	RXRB	7.53333	+
AA467197	122635225.0	122635232.0	SOX5	12.3956	-
AA467197	122636813.0	122636836.0	SP1	15.035	-
AA467197	122637187.0	122637211.0	SP1	16.27	-
AA467197	122637317.0	122637330.0	SP100	12.7117	+
AA467197	122636810.0	122636826.0	SP2	12.7667	-
AA467197	122636811.0	122636835.0	SP3	15.3919	-
AA467197	122637185.0	122637210.0	SP3	15.86935	-
AA467197	122637185.0	122637208.0	SP4	13.3187	-
AA467197	122637035.0	122637050.0	TBP	13.6429	+
AA467197	122635491.0	122635506.0	TBP	12.7589	-
AA467197	122636233.0	122636244.0	TCF7	13.8667	+
AA467197	122637160.0	122637174.0	TEAD3	13.2527	+
AA467197	122637330.0	122637344.0	TEAD3	14.1538	-
AA467197	122636815.0	122636834.0	ZFP281	14.66	+
AA467197	122637189.0	122637209.0	ZFP281	14.952	+
AA467197	122637193.0	122637202.0	ZFP740	12.8393	+
AA467197	122636076.0	122636094.0	ZFX	14.8556	+
AA467197	122636084.0	122636097.0	ZFX	13.655599999999996	-
AB124611	21525808.0	21525818.0	ARID3B	15.3778	-
AB124611	21526520.0	21526533.0	E2F1	14.0476	-
AB124611	21526521.0	21526532.0	E2F4	14.272	-
AB124611	21526520.0	21526531.0	E2F6	15.3333	-
AB124611	21526144.0	21526153.0	ELF1	12.9556	-
AB124611	21524791.0	21524831.0	EPAS1	14.059989999999996	+
AB124611	21526096.0	21526108.0	EPAS1	14.6111	+
AB124611	21524839.0	21524856.0	ESR1	14.2143	+
AB124611	21524836.0	21524853.0	ESR1	13.8492	-
AB124611	21524430.0	21524440.0	ESRRA	13.8111	+
AB124611	21524847.0	21524857.0	ESRRA	14.5667	-
AB124611	21526142.0	21526156.0	ETS1	15.2222	+
AB124611	21525322.0	21525336.0	ETS1	13.5111	-
AB124611	21526145.0	21526153.0	ETS1	12.1444	-
AB124611	21526143.0	21526153.0	ETS2	12.5222	-
AB124611	21526142.0	21526156.0	FLI1	13.6593	-
AB124611	21524529.0	21524538.0	FOXJ2	13.5556	+
AB124611	21524968.0	21524977.0	FOXJ2	14.6889	+
AB124611	21524521.0	21524533.0	FOXJ3	14.1111	+
AB124611	21524966.0	21524978.0	FOXM1	13.7802	+
AB124611	21524685.0	21524700.0	FOXO1	13.6374	+
AB124611	21524883.0	21524898.0	FOXO1	14.6374	+
AB124611	21524220.0	21524232.0	FOXO3	13.2088	+
AB124611	21524971.0	21524979.0	FOXO4	14.1667	+
AB124611	21524711.0	21524722.0	FUBP1	12.7143	+
AB124611	21525804.0	21525820.0	HOXB4	13.45	+
AB124611	21526141.0	21526155.0	IKZF3	13.584	-
AB124611	21524402.0	21524428.0	IRF4	16.46573333333333	+
AB124611	21524552.0	21524567.0	IRF4	16.5444	-
AB124611	21525182.0	21525196.0	IRF8	12.9121	-
AB124611	21525706.0	21525713.0	KLF6	12.5778	-
AB124611	21526540.0	21526547.0	KLF6	12.5778	-
AB124611	21524904.0	21524917.0	LEF1	12.8611	+
AB124611	21524239.0	21524251.0	MEF2C	11.1556	+
AB124611	21524240.0	21524251.0	MEF2D	13.2556	-
AB124611	21525412.0	21525432.0	NFYA	14.7778	-
AB124611	21525810.0	21525821.0	PHF21A	13.2283	-
AB124611	21525803.0	21525818.0	POU2F1	13.2793	+
AB124611	21526509.0	21526525.0	PURA	15.2826	-
AB124611	21525697.0	21525718.0	RREB1	11.8901	-
AB124611	21526197.0	21526207.0	RUNX1	12.8791	+
AB124611	21525316.0	21525326.0	RUNX1	12.9451	-
AB124611	21524419.0	21524440.0	RXRA	18.4759	+
AB124611	21524599.0	21524620.0	RXRA	15.931	-
AB124611	21526077.0	21526087.0	SMAD2	14.0333	+
AB124611	21526095.0	21526113.0	SP1	16.56	+
AB124611	21526401.0	21526419.0	SP1	15.52	-
AB124611	21526534.0	21526552.0	SP1	13.86	-
AB124611	21526534.0	21526550.0	SP2	13.6556	-
AB124611	21526096.0	21526115.0	SP3	13.2703	+
AB124611	21526532.0	21526551.0	SP3	13.6757	-
AB124611	21526536.0	21526552.0	SP4	15.77	+
AB124611	21524541.0	21524569.0	STAT1	15.51985	+
AB124611	21526178.0	21526196.0	STAT1	14.5079	+
AB124611	21524402.0	21524429.0	STAT1	14.821459999999998	-
AB124611	21525183.0	21525195.0	STAT2	13.5278	-
AB124611	21526495.0	21526509.0	STAT6	15.07578	-
AB124611	21524907.0	21524918.0	TCF7	11.8667	-
AB124611	21525864.0	21525879.0	TFCP2	12.9111	+
AB124611	21526402.0	21526416.0	ZFP281	13.056	+
AB124611	21524645.0	21524655.0	ZFP335	13.1868	-
AB124611	21526443.0	21526453.0	ZFP335	14.2527	-
Abca1	53159695.0	53159702.0	AHCTF1	11.9228	-
Abca1	53160452.0	53160460.0	ARID3A	8.9645	-
Abca1	53160697.0	53160710.0	BCL6	13.1444	+
Abca1	53160049.0	53160063.0	CDC5L	13.9783	-
Abca1	53160534.0	53160553.0	CTCF	12.2	-
Abca1	53161487.0	53161496.0	E2F3	13.3111	+
Abca1	53161296.0	53161307.0	E2F4	13.176	+
Abca1	53160940.0	53160951.0	E2F6	13.5045	+
Abca1	53160346.0	53160356.0	EGR3	13.6333	+
Abca1	53160516.0	53160526.0	EGR3	14.4778	-
Abca1	53160253.0	53160267.0	ELF2	13.9111	+
Abca1	53159896.0	53159922.0	EPAS1	14.111099999999997	+
Abca1	53160576.0	53160604.0	EPAS1	14.111099999999997	+
Abca1	53160633.0	53160679.0	EPAS1	14.111099999999995	+
Abca1	53160407.0	53160417.0	ESRRA	13.8111	+
Abca1	53160252.0	53160266.0	ETS1	15.5556	-
Abca1	53160951.0	53160965.0	ETS1	14.6556	-
Abca1	53160254.0	53160266.0	ETV5	12.7143	+
Abca1	53160252.0	53160266.0	FLI1	12.989	+
Abca1	53160457.0	53160466.0	FOXJ2	14.1444	-
Abca1	53160981.0	53160990.0	FOXJ2	15.1444	-
Abca1	53160980.0	53160992.0	FOXM1	14.2088	-
Abca1	53160975.0	53160994.0	FOXO1	15.4176	-
Abca1	53160978.0	53160990.0	FOXO3	13.3956	-
Abca1	53160980.0	53160991.0	FUBP1	12.4066	-
Abca1	53160841.0	53160849.0	HIC1	13.846199999999998	-
Abca1	53159486.0	53159495.0	HMBOX1	12.6044	+
Abca1	53161765.0	53161778.0	HSF1	13.386	+
Abca1	53161765.0	53161778.0	HSF2	13.9257	+
Abca1	53160253.0	53160267.0	IKZF3	12.944	+
Abca1	53160813.0	53160828.0	IRF4	13.7889	+
Abca1	53161542.0	53161557.0	IRF4	15.3333	-
Abca1	53161537.0	53161556.0	IRF5	5.5	-
Abca1	53160350.0	53160361.0	KLF4	13.873014285714287	+
Abca1	53161296.0	53161303.0	KLF6	12.5778	+
Abca1	53160347.0	53160362.0	KLF7	13.32	-
Abca1	53160850.0	53160865.0	KLF7	13.9	-
Abca1	53161294.0	53161309.0	KLF7	14.32	-
Abca1	53161247.0	53161255.0	MAX	10.4889	+
Abca1	53159946.0	53159962.0	MAZ	12.7473	+
Abca1	53160853.0	53160874.0	MAZ	16.08245	+
Abca1	53161290.0	53161318.0	MAZ	14.527499999999998	+
Abca1	53161062.0	53161078.0	MAZ	14.6044	-
Abca1	53159666.0	53159679.0	MEF2A	13.4505	+
Abca1	53159668.0	53159679.0	MEF2D	13.8889	+
Abca1	53161247.0	53161256.0	MYC	15.033299999999999	+
Abca1	53161247.0	53161258.0	MYC	15.5946	-
Abca1	53161259.0	53161272.0	NFE2	13.1667	-
Abca1	53161132.0	53161144.0	NR2C1	13.7	+
Abca1	53159836.0	53159853.0	NR3C1	13.3478	+
Abca1	53161759.0	53161776.0	NR3C1	14.1304	+
Abca1	53161758.0	53161775.0	NR3C1	13.6957	-
Abca1	53159692.0	53159706.0	PBX2	12.7826	+
Abca1	53161747.0	53161763.0	PLAG1	14.4333	+
Abca1	53160853.0	53160869.0	PURA	13.6304	+
Abca1	53160848.0	53160875.0	RREB1	14.615375	+
Abca1	53161005.0	53161027.0	RREB1	14.56595	-
Abca1	53161493.0	53161503.0	RUNX1	13.011	-
Abca1	53161491.0	53161501.0	RUNX2	12.8889	-
Abca1	53161007.0	53161020.0	RUNX3	16.4111	-
Abca1	53160396.0	53160417.0	RXRA	20.0966	+
Abca1	53161129.0	53161150.0	RXRA	17.1034	+
Abca1	53160745.0	53160754.0	SMAD3	12.4835	-
Abca1	53160453.0	53160466.0	SOX12	13.2342	-
Abca1	53160852.0	53160870.0	SP1	16.66	+
Abca1	53161291.0	53161309.0	SP1	18.73	+
Abca1	53161467.0	53161485.0	SP1	13.2	+
Abca1	53161293.0	53161309.0	SP2	16.2222	+
Abca1	53160853.0	53160872.0	SP3	14.8108	+
Abca1	53161292.0	53161311.0	SP3	16.8198	+
Abca1	53161284.0	53161307.0	SP4	12.7802	+
Abca1	53161461.0	53161484.0	SP4	11.5275	+
Abca1	53161291.0	53161307.0	SP4	18.14	-
Abca1	53161363.0	53161376.0	SRF	13.2	+
